datetime_clean,demanda_ree_kwh,generacion_total_ree_kwh,renovables_ree_kwh,solar_esios_kwh,eolica_esios_kwh,consumo_casa_datadis_kwh,pvgis_meteo_var_0,pvgis_meteo_var_1,tmed,prec,tmin,tmax,sol,hrMedia,pvgis_prod_media_diaria_kwh,pvgis_prod_media_mensual_kwh
2020-09-25 17:10:00,,,,,,,,85.0,,,,,,,3.97,119.07
2020-09-25 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-25 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-25 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-25 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-25 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-25 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 00:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 01:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 02:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 03:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 04:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 05:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 06:10:00,,,,,,,,13.63,,,,,,,3.97,119.07
2020-09-26 07:10:00,,,,,,,,192.0,,,,,,,3.97,119.07
2020-09-26 08:10:00,,,,,,,,385.0,,,,,,,3.97,119.07
2020-09-26 09:10:00,,,,,,,,556.01,,,,,,,3.97,119.07
2020-09-26 10:10:00,,,,,,,,657.01,,,,,,,3.97,119.07
2020-09-26 11:10:00,,,,,,,,767.01,,,,,,,3.97,119.07
2020-09-26 12:10:00,,,,,,,,768.01,,,,,,,3.97,119.07
2020-09-26 13:10:00,,,,,,,,726.01,,,,,,,3.97,119.07
2020-09-26 14:10:00,,,,,,,,605.01,,,,,,,3.97,119.07
2020-09-26 15:10:00,,,,,,,,442.01,,,,,,,3.97,119.07
2020-09-26 16:10:00,,,,,,,,254.0,,,,,,,3.97,119.07
2020-09-26 17:10:00,,,,,,,,56.0,,,,,,,3.97,119.07
2020-09-26 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-26 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 00:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 01:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 02:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 03:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 04:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 05:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 06:10:00,,,,,,,,12.63,,,,,,,3.97,119.07
2020-09-27 07:10:00,,,,,,,,192.0,,,,,,,3.97,119.07
2020-09-27 08:10:00,,,,,,,,388.01,,,,,,,3.97,119.07
2020-09-27 09:10:00,,,,,,,,568.01,,,,,,,3.97,119.07
2020-09-27 10:10:00,,,,,,,,697.01,,,,,,,3.97,119.07
2020-09-27 11:10:00,,,,,,,,773.01,,,,,,,3.97,119.07
2020-09-27 12:10:00,,,,,,,,795.01,,,,,,,3.97,119.07
2020-09-27 13:10:00,,,,,,,,744.01,,,,,,,3.97,119.07
2020-09-27 14:10:00,,,,,,,,633.01,,,,,,,3.97,119.07
2020-09-27 15:10:00,,,,,,,,465.01,,,,,,,3.97,119.07
2020-09-27 16:10:00,,,,,,,,276.0,,,,,,,3.97,119.07
2020-09-27 17:10:00,,,,,,,,78.0,,,,,,,3.97,119.07
2020-09-27 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-27 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 00:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 01:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 02:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 03:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 04:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 05:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 06:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 07:10:00,,,,,,,,190.0,,,,,,,3.97,119.07
2020-09-28 08:10:00,,,,,,,,381.01,,,,,,,3.97,119.07
2020-09-28 09:10:00,,,,,,,,556.01,,,,,,,3.97,119.07
2020-09-28 10:10:00,,,,,,,,691.01,,,,,,,3.97,119.07
2020-09-28 11:10:00,,,,,,,,741.01,,,,,,,3.97,119.07
2020-09-28 12:10:00,,,,,,,,745.01,,,,,,,3.97,119.07
2020-09-28 13:10:00,,,,,,,,732.01,,,,,,,3.97,119.07
2020-09-28 14:10:00,,,,,,,,622.01,,,,,,,3.97,119.07
2020-09-28 15:10:00,,,,,,,,460.01,,,,,,,3.97,119.07
2020-09-28 16:10:00,,,,,,,,267.0,,,,,,,3.97,119.07
2020-09-28 17:10:00,,,,,,,,71.0,,,,,,,3.97,119.07
2020-09-28 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-28 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 00:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 01:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 02:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 03:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 04:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 05:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 06:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 07:10:00,,,,,,,,181.0,,,,,,,3.97,119.07
2020-09-29 08:10:00,,,,,,,,328.0,,,,,,,3.97,119.07
2020-09-29 09:10:00,,,,,,,,549.01,,,,,,,3.97,119.07
2020-09-29 10:10:00,,,,,,,,679.01,,,,,,,3.97,119.07
2020-09-29 11:10:00,,,,,,,,754.01,,,,,,,3.97,119.07
2020-09-29 12:10:00,,,,,,,,775.01,,,,,,,3.97,119.07
2020-09-29 13:10:00,,,,,,,,723.01,,,,,,,3.97,119.07
2020-09-29 14:10:00,,,,,,,,596.01,,,,,,,3.97,119.07
2020-09-29 15:10:00,,,,,,,,444.01,,,,,,,3.97,119.07
2020-09-29 16:10:00,,,,,,,,260.0,,,,,,,3.97,119.07
2020-09-29 17:10:00,,,,,,,,65.0,,,,,,,3.97,119.07
2020-09-29 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-29 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 00:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 01:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 02:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 03:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 04:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 05:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 06:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 07:10:00,,,,,,,,140.0,,,,,,,3.97,119.07
2020-09-30 08:10:00,,,,,,,,301.0,,,,,,,3.97,119.07
2020-09-30 09:10:00,,,,,,,,518.01,,,,,,,3.97,119.07
2020-09-30 10:10:00,,,,,,,,641.01,,,,,,,3.97,119.07
2020-09-30 11:10:00,,,,,,,,632.01,,,,,,,3.97,119.07
2020-09-30 12:10:00,,,,,,,,643.01,,,,,,,3.97,119.07
2020-09-30 13:10:00,,,,,,,,349.0,,,,,,,3.97,119.07
2020-09-30 14:10:00,,,,,,,,127.0,,,,,,,3.97,119.07
2020-09-30 15:10:00,,,,,,,,76.0,,,,,,,3.97,119.07
2020-09-30 16:10:00,,,,,,,,77.0,,,,,,,3.97,119.07
2020-09-30 17:10:00,,,,,,,,29.0,,,,,,,3.97,119.07
2020-09-30 18:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 19:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 20:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 21:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 22:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-09-30 23:10:00,,,,,,,,0.0,,,,,,,3.97,119.07
2020-10-01 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 07:10:00,,,,,,,,171.0,,,,,,,3.0,92.95
2020-10-01 08:10:00,,,,,,,,355.0,,,,,,,3.0,92.95
2020-10-01 09:10:00,,,,,,,,526.01,,,,,,,3.0,92.95
2020-10-01 10:10:00,,,,,,,,662.01,,,,,,,3.0,92.95
2020-10-01 11:10:00,,,,,,,,730.01,,,,,,,3.0,92.95
2020-10-01 12:10:00,,,,,,,,746.01,,,,,,,3.0,92.95
2020-10-01 13:10:00,,,,,,,,707.01,,,,,,,3.0,92.95
2020-10-01 14:10:00,,,,,,,,594.01,,,,,,,3.0,92.95
2020-10-01 15:10:00,,,,,,,,426.01,,,,,,,3.0,92.95
2020-10-01 16:10:00,,,,,,,,153.0,,,,,,,3.0,92.95
2020-10-01 17:10:00,,,,,,,,37.0,,,,,,,3.0,92.95
2020-10-01 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-01 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 07:10:00,,,,,,,,153.0,,,,,,,3.0,92.95
2020-10-02 08:10:00,,,,,,,,201.0,,,,,,,3.0,92.95
2020-10-02 09:10:00,,,,,,,,201.0,,,,,,,3.0,92.95
2020-10-02 10:10:00,,,,,,,,182.0,,,,,,,3.0,92.95
2020-10-02 11:10:00,,,,,,,,234.0,,,,,,,3.0,92.95
2020-10-02 12:10:00,,,,,,,,151.0,,,,,,,3.0,92.95
2020-10-02 13:10:00,,,,,,,,434.0,,,,,,,3.0,92.95
2020-10-02 14:10:00,,,,,,,,506.01,,,,,,,3.0,92.95
2020-10-02 15:10:00,,,,,,,,343.0,,,,,,,3.0,92.95
2020-10-02 16:10:00,,,,,,,,49.0,,,,,,,3.0,92.95
2020-10-02 17:10:00,,,,,,,,38.0,,,,,,,3.0,92.95
2020-10-02 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-02 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 07:10:00,,,,,,,,181.0,,,,,,,3.0,92.95
2020-10-03 08:10:00,,,,,,,,379.01,,,,,,,3.0,92.95
2020-10-03 09:10:00,,,,,,,,556.01,,,,,,,3.0,92.95
2020-10-03 10:10:00,,,,,,,,694.01,,,,,,,3.0,92.95
2020-10-03 11:10:00,,,,,,,,762.01,,,,,,,3.0,92.95
2020-10-03 12:10:00,,,,,,,,782.01,,,,,,,3.0,92.95
2020-10-03 13:10:00,,,,,,,,724.01,,,,,,,3.0,92.95
2020-10-03 14:10:00,,,,,,,,614.01,,,,,,,3.0,92.95
2020-10-03 15:10:00,,,,,,,,448.01,,,,,,,3.0,92.95
2020-10-03 16:10:00,,,,,,,,252.0,,,,,,,3.0,92.95
2020-10-03 17:10:00,,,,,,,,48.55,,,,,,,3.0,92.95
2020-10-03 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-03 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 07:10:00,,,,,,,,172.0,,,,,,,3.0,92.95
2020-10-04 08:10:00,,,,,,,,359.01,,,,,,,3.0,92.95
2020-10-04 09:10:00,,,,,,,,439.0,,,,,,,3.0,92.95
2020-10-04 10:10:00,,,,,,,,663.01,,,,,,,3.0,92.95
2020-10-04 11:10:00,,,,,,,,676.01,,,,,,,3.0,92.95
2020-10-04 12:10:00,,,,,,,,702.01,,,,,,,3.0,92.95
2020-10-04 13:10:00,,,,,,,,679.01,,,,,,,3.0,92.95
2020-10-04 14:10:00,,,,,,,,591.01,,,,,,,3.0,92.95
2020-10-04 15:10:00,,,,,,,,322.0,,,,,,,3.0,92.95
2020-10-04 16:10:00,,,,,,,,112.0,,,,,,,3.0,92.95
2020-10-04 17:10:00,,,,,,,,45.08,,,,,,,3.0,92.95
2020-10-04 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-04 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 07:10:00,,,,,,,,108.0,,,,,,,3.0,92.95
2020-10-05 08:10:00,,,,,,,,365.01,,,,,,,3.0,92.95
2020-10-05 09:10:00,,,,,,,,530.01,,,,,,,3.0,92.95
2020-10-05 10:10:00,,,,,,,,679.01,,,,,,,3.0,92.95
2020-10-05 11:10:00,,,,,,,,746.01,,,,,,,3.0,92.95
2020-10-05 12:10:00,,,,,,,,756.01,,,,,,,3.0,92.95
2020-10-05 13:10:00,,,,,,,,684.01,,,,,,,3.0,92.95
2020-10-05 14:10:00,,,,,,,,562.01,,,,,,,3.0,92.95
2020-10-05 15:10:00,,,,,,,,348.0,,,,,,,3.0,92.95
2020-10-05 16:10:00,,,,,,,,231.0,,,,,,,3.0,92.95
2020-10-05 17:10:00,,,,,,,,40.77,,,,,,,3.0,92.95
2020-10-05 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-05 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 07:10:00,,,,,,,,160.0,,,,,,,3.0,92.95
2020-10-06 08:10:00,,,,,,,,352.01,,,,,,,3.0,92.95
2020-10-06 09:10:00,,,,,,,,520.01,,,,,,,3.0,92.95
2020-10-06 10:10:00,,,,,,,,653.01,,,,,,,3.0,92.95
2020-10-06 11:10:00,,,,,,,,722.01,,,,,,,3.0,92.95
2020-10-06 12:10:00,,,,,,,,728.01,,,,,,,3.0,92.95
2020-10-06 13:10:00,,,,,,,,679.01,,,,,,,3.0,92.95
2020-10-06 14:10:00,,,,,,,,568.01,,,,,,,3.0,92.95
2020-10-06 15:10:00,,,,,,,,409.01,,,,,,,3.0,92.95
2020-10-06 16:10:00,,,,,,,,219.0,,,,,,,3.0,92.95
2020-10-06 17:10:00,,,,,,,,33.59,,,,,,,3.0,92.95
2020-10-06 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-06 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 07:10:00,,,,,,,,152.0,,,,,,,3.0,92.95
2020-10-07 08:10:00,,,,,,,,347.01,,,,,,,3.0,92.95
2020-10-07 09:10:00,,,,,,,,524.01,,,,,,,3.0,92.95
2020-10-07 10:10:00,,,,,,,,655.01,,,,,,,3.0,92.95
2020-10-07 11:10:00,,,,,,,,719.01,,,,,,,3.0,92.95
2020-10-07 12:10:00,,,,,,,,729.01,,,,,,,3.0,92.95
2020-10-07 13:10:00,,,,,,,,657.01,,,,,,,3.0,92.95
2020-10-07 14:10:00,,,,,,,,547.01,,,,,,,3.0,92.95
2020-10-07 15:10:00,,,,,,,,375.01,,,,,,,3.0,92.95
2020-10-07 16:10:00,,,,,,,,200.0,,,,,,,3.0,92.95
2020-10-07 17:10:00,,,,,,,,28.57,,,,,,,3.0,92.95
2020-10-07 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-07 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 07:10:00,,,,,,,,151.0,,,,,,,3.0,92.95
2020-10-08 08:10:00,,,,,,,,336.01,,,,,,,3.0,92.95
2020-10-08 09:10:00,,,,,,,,505.01,,,,,,,3.0,92.95
2020-10-08 10:10:00,,,,,,,,633.01,,,,,,,3.0,92.95
2020-10-08 11:10:00,,,,,,,,680.01,,,,,,,3.0,92.95
2020-10-08 12:10:00,,,,,,,,712.01,,,,,,,3.0,92.95
2020-10-08 13:10:00,,,,,,,,663.01,,,,,,,3.0,92.95
2020-10-08 14:10:00,,,,,,,,553.01,,,,,,,3.0,92.95
2020-10-08 15:10:00,,,,,,,,395.01,,,,,,,3.0,92.95
2020-10-08 16:10:00,,,,,,,,209.0,,,,,,,3.0,92.95
2020-10-08 17:10:00,,,,,,,,27.36,,,,,,,3.0,92.95
2020-10-08 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-08 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 07:10:00,,,,,,,,147.0,,,,,,,3.0,92.95
2020-10-09 08:10:00,,,,,,,,330.01,,,,,,,3.0,92.95
2020-10-09 09:10:00,,,,,,,,465.01,,,,,,,3.0,92.95
2020-10-09 10:10:00,,,,,,,,610.01,,,,,,,3.0,92.95
2020-10-09 11:10:00,,,,,,,,686.01,,,,,,,3.0,92.95
2020-10-09 12:10:00,,,,,,,,706.01,,,,,,,3.0,92.95
2020-10-09 13:10:00,,,,,,,,523.01,,,,,,,3.0,92.95
2020-10-09 14:10:00,,,,,,,,544.01,,,,,,,3.0,92.95
2020-10-09 15:10:00,,,,,,,,330.0,,,,,,,3.0,92.95
2020-10-09 16:10:00,,,,,,,,167.0,,,,,,,3.0,92.95
2020-10-09 17:10:00,,,,,,,,12.0,,,,,,,3.0,92.95
2020-10-09 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 21:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 22:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-09 23:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 00:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 01:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 02:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 03:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 04:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 05:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 06:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 07:10:00,,,,,,,,73.0,,,,,,,3.0,92.95
2020-10-10 08:10:00,,,,,,,,161.0,,,,,,,3.0,92.95
2020-10-10 09:10:00,,,,,,,,185.0,,,,,,,3.0,92.95
2020-10-10 10:10:00,,,,,,,,357.0,,,,,,,3.0,92.95
2020-10-10 11:10:00,,,,,,,,364.0,,,,,,,3.0,92.95
2020-10-10 12:10:00,,,,,,,,328.0,,,,,,,3.0,92.95
2020-10-10 13:10:00,,,,,,,,434.0,,,,,,,3.0,92.95
2020-10-10 14:10:00,,,,,,,,409.0,,,,,,,3.0,92.95
2020-10-10 15:10:00,,,,,,,,377.01,,,,,,,3.0,92.95
2020-10-10 16:10:00,,,,,,,,194.0,,,,,,,3.0,92.95
2020-10-10 17:10:00,,,,,,,,15.81,,,,,,,3.0,92.95
2020-10-10 18:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 19:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
2020-10-10 20:10:00,,,,,,,,0.0,,,,,,,3.0,92.95
